[07/10/2020 04:37:09] [Info] [registered] /more (Rocket.Unturned.Commands.CommandMore/more)
[07/10/2020 04:37:09] [Info] [registered] /admin (Rocket.Unturned.Commands.CommandAdmin/admin)
[07/10/2020 04:37:09] [Info] [registered] /broadcast (Rocket.Unturned.Commands.CommandBroadcast/broadcast)
[07/10/2020 04:37:09] [Info] [registered] /compass (Rocket.Unturned.Commands.CommandCompass/compass)
[07/10/2020 04:37:09] [Info] [registered] /effect (Rocket.Unturned.Commands.CommandEffect/effect)
[07/10/2020 04:37:09] [Info] [registered] /exit (Rocket.Unturned.Commands.CommandExit/exit)
[07/10/2020 04:37:09] [Info] [registered] /god (Rocket.Unturned.Commands.CommandGod/god)
[07/10/2020 04:37:09] [Info] [registered] /heal (Rocket.Unturned.Commands.CommandHeal/heal)
[07/10/2020 04:37:09] [Info] [registered] /help (Rocket.Unturned.Commands.CommandHelp/help)
[07/10/2020 04:37:09] [Info] [registered] /home (Rocket.Unturned.Commands.CommandHome/home)
[07/10/2020 04:37:09] [Info] [registered] /i (Rocket.Unturned.Commands.CommandI/i)
[07/10/2020 04:37:09] [Info] [registered] /item (Rocket.Unturned.Commands.CommandI/item)
[07/10/2020 04:37:09] [Info] [registered] /investigate (Rocket.Unturned.Commands.CommandInvestigate/investigate)
[07/10/2020 04:37:09] [Info] [registered] /p (Rocket.Unturned.Commands.CommandP/p)
[07/10/2020 04:37:09] [Info] [registered] /permissions (Rocket.Unturned.Commands.CommandP/permissions)
[07/10/2020 04:37:09] [Info] [registered] /rocket (Rocket.Unturned.Commands.CommandRocket/rocket)
[07/10/2020 04:37:09] [Info] [registered] /tp (Rocket.Unturned.Commands.CommandTp/tp)
[07/10/2020 04:37:09] [Info] [registered] /tphere (Rocket.Unturned.Commands.CommandTphere/tphere)
[07/10/2020 04:37:09] [Info] [registered] /unadmin (Rocket.Unturned.Commands.CommandUnadmin/unadmin)
[07/10/2020 04:37:09] [Info] [registered] /v (Rocket.Unturned.Commands.CommandV/v)
[07/10/2020 04:37:09] [Info] [registered] /vanish (Rocket.Unturned.Commands.CommandVanish/vanish)
[07/10/2020 04:37:09] [Error] Invalid or outdated plugin assembly: Assembly-CSharp-firstpass
[07/10/2020 04:37:09] [Error] Invalid or outdated plugin assembly: Assembly-CSharp
[07/10/2020 04:37:09] [Error] Invalid or outdated plugin assembly: Rocket.API
[07/10/2020 04:37:09] [Error] Invalid or outdated plugin assembly: Rocket.Core
[07/10/2020 04:37:09] [Error] Invalid or outdated plugin assembly: Rocket.Unturned
[07/10/2020 04:37:09] [Info] Loading Uconomy from C:\Users\T-Gamer\Desktop\servidor\Servers\brasilunturned\Rocket\Plugins\Kits-master\lib\Uconomy.dll
[07/10/2020 04:37:09] [Error] Invalid or outdated plugin assembly: UnityEngine.CoreModule
[07/10/2020 04:37:09] [Error] Invalid or outdated plugin assembly: UnityEngine
[07/10/2020 04:37:09] [Info] 
[loading] Uconomy
[07/10/2020 04:37:09] [Info] [registered] /balance (fr34kyn01535.Uconomy.CommandBalance/balance)
[07/10/2020 04:37:09] [Info] [registered] /pay (fr34kyn01535.Uconomy.CommandPay/pay)
[07/10/2020 04:37:09] [Error] Could not find dependency: I18N.West, Version=2.0.0.0, Culture=neutral, PublicKeyToken=0738eb9f132ed756
[07/10/2020 04:37:09] [Error] Could not find dependency: I18N.West, Version=2.0.0.0, Culture=neutral, PublicKeyToken=0738eb9f132ed756
[07/10/2020 04:37:09] [Error] Failed to load Uconomy, unloading now... :System.IO.FileNotFoundException: Could not load file or assembly 'I18N.West, Version=2.0.0.0, Culture=neutral, PublicKeyToken=0738eb9f132ed756' or one of its dependencies.
File name: 'I18N.West, Version=2.0.0.0, Culture=neutral, PublicKeyToken=0738eb9f132ed756'
  at fr34kyn01535.Uconomy.Uconomy.Load () [0x00006] in <cb52286619e643fea1125449bd688baf>:0 
  at Rocket.Core.Plugins.RocketPlugin.LoadPlugin () [0x00033] in <d60abb45450649579e1e8db675144e04>:0 
[07/10/2020 04:37:09] [Info] 
[unloading] Uconomy
[07/10/2020 04:37:09] [Info] This server will automatically save every 1800 seconds
[07/10/2020 04:37:10] [Info] Steam servers ready!
[07/10/2020 04:37:10] [Info] Workshop install folder: C:\Users\T-Gamer\Desktop\servidor/Servers/brasilunturned/Workshop/Steam
[07/10/2020 04:37:10] [Info] 0 workshop item(s) requested
[07/10/2020 04:37:10] [Info] Loading level: 8%
[07/10/2020 04:37:11] [Info] Loading level: 16%
[07/10/2020 04:37:11] [Info] Loading level: 25%
[07/10/2020 04:37:11] [Info] Loading level: 33%
[07/10/2020 04:37:12] [Info] Loading level: 41%
[07/10/2020 04:37:12] [Info] Loading level: 50%
[07/10/2020 04:37:12] [Info] Loading level: 58%
[07/10/2020 04:37:12] [Info] Loading level: 66%
[07/10/2020 04:37:12] [Info] Loading level: 75%
[07/10/2020 04:37:12] [Info] Loading level: 83%
[07/10/2020 04:37:12] [Info] Loading level: 91%
[07/10/2020 04:37:29] [Info] Loading level: 100%
[07/10/2020 04:37:29] [Info] Connecting: PlayerID: 76561198056564553 Name: Lucas Dedador De Cu Character: Lu66cas
[07/10/2020 04:37:33] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/kits"
[07/10/2020 04:37:34] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/kit"
[07/10/2020 04:37:41] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/admin"
[07/10/2020 04:37:55] [Info] Successfully admined Lu66cas
[07/10/2020 04:38:07] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/kits"
[07/10/2020 04:38:08] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/kit"
[07/10/2020 04:38:17] [Info] Connecting: PlayerID: 76561198422477309 Name: Mzk' Character: Windows 10 The Origns
[07/10/2020 04:38:40] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/kit"
[07/10/2020 04:38:44] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/kit basico"
[07/10/2020 04:38:56] [Info] [World] Windows 10 The Origns [Mzk']: "aa"
[07/10/2020 04:38:57] [Info] Successfully admined Windows 10 The Origns
[07/10/2020 04:39:01] [Info] [World] Windows 10 The Origns [Mzk']: "/kit"
[07/10/2020 04:39:03] [Info] [World] Windows 10 The Origns [Mzk']: "/kits"
[07/10/2020 04:39:04] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "aa"
[07/10/2020 04:39:07] [Info] [World] Lu66cas [Lucas Dedador De Cu]: "/admins"
[07/10/2020 04:39:07] [Info] Admins:
[07/10/2020 04:39:07] [Info] PlayerID: 3906081269849600310
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012725
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
[07/10/2020 04:39:07] [Info] PlayerID: 2306462262786012704
[07/10/2020 04:39:07] [Info] JudgeID: 2306462262786012704
